"Population projection 2026 by gender, district, age, and time",,,
Unit: quantity,,,
,,68 years,45
,,69 years,67
,,70 years,57
,,71 years,56
,,72 years,56
,,73 years,53
,,74 years,52
,,75 years,38
,,76 years,38
,,77 years,43
,,78 years,43
,,79 years,44
,,80 years,39
,,81 years,29
,,82 years,27
,,83 years,22
,,84 years,8
,,85 years,10
,,86 years,17
,,87 years,10
,,88 years,1
,,89 years,5
,,90 years,3
,,91 years,1
,,92 years,1
,,93 years,1
,,94 years,2
,,95 years,1
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,1
,Vesterbro - Central,0 years,345
,,1 years,291
,,2 years,238
,,3 years,244
,,4 years,222
,,5 years,176
,,6 years,229
,,7 years,204
,,8 years,222
,,9 years,189
,,10 years,195
,,11 years,195
,,12 years,191
,,13 years,208
,,14 years,223
,,15 years,195
,,16 years,212
,,17 years,223
,,18 years,213
,,19 years,219
,,20 years,229
,,21 years,322
,,22 years,486
,,23 years,460
,,24 years,558
,,25 years,604
,,26 years,579
,,27 years,657
,,28 years,655
,,29 years,628
,,30 years,691
,,31 years,622
,,32 years,516
,,33 years,486
,,34 years,466
,,35 years,458
,,36 years,461
,,37 years,382
,,38 years,341
,,39 years,365
,,40 years,313
,,41 years,296
,,42 years,281
,,43 years,309
,,44 years,311
,,45 years,337
,,46 years,333
,,47 years,303
,,48 years,321
,,49 years,352
,,50 years,375
,,51 years,376
,,52 years,350
,,53 years,355
,,54 years,346
,,55 years,325
,,56 years,281
,,57 years,283
,,58 years,260
,,59 years,231
,,60 years,214
,,61 years,196
,,62 years,204
,,63 years,155
,,64 years,154
,,65 years,141
,,66 years,132
,,67 years,126
,,68 years,108
,,69 years,101
,,70 years,77
,,71 years,73
,,72 years,81
,,73 years,63
,,74 years,78
,,75 years,76
,,76 years,66
,,77 years,60
,,78 years,54
,,79 years,57
,,80 years,55
,,81 years,37
,,82 years,35
,,83 years,30
,,84 years,27
,,85 years,25
,,86 years,20
,,87 years,7
,,88 years,7
,,89 years,7
,,90 years,5
,,91 years,1
,,92 years,4
,,93 years,5
,,94 years,2
,,95 years,2
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,0
,Vesterbro - Øst,0 years,102
,,1 years,85
,,2 years,62
,,3 years,79
,,4 years,74
,,5 years,59
,,6 years,39
,,7 years,43
,,8 years,49
,,9 years,52
,,10 years,53
,,11 years,47
,,12 years,64
,,13 years,54
,,14 years,47
,,15 years,65
,,16 years,61
,,17 years,76
,,18 years,79
,,19 years,69
,,20 years,83
,,21 years,111
,,22 years,184
,,23 years,207
,,24 years,232
,,25 years,235
,,26 years,251
,,27 years,236
,,28 years,240
,,29 years,229
,,30 years,226
,,31 years,195
,,32 years,182
,,33 years,175
,,34 years,165
,,35 years,151
,,36 years,132
,,37 years,106
,,38 years,125
,,39 years,116
,,40 years,96
,,41 years,97
,,42 years,91
,,43 years,108
,,44 years,118
,,45 years,100
,,46 years,101
,,47 years,101
,,48 years,91
,,49 years,112
,,50 years,103
,,51 years,126
,,52 years,124
,,53 years,118
,,54 years,112
,,55 years,96
,,56 years,84
,,57 years,91
,,58 years,79
,,59 years,88
,,60 years,103
,,61 years,87
,,62 years,78
,,63 years,37
,,64 years,48
,,65 years,39
,,66 years,40
,,67 years,42
,,68 years,34
,,69 years,29
,,70 years,26
,,71 years,22
,,72 years,19
,,73 years,33
,,74 years,33
,,75 years,21
,,76 years,17
,,77 years,30
,,78 years,22
,,79 years,40
,,80 years,25
,,81 years,14
,,82 years,22
,,83 years,14
,,84 years,11
,,85 years,13
,,86 years,9
,,87 years,8
,,88 years,5
,,89 years,5
,,90 years,1
,,91 years,0
,,92 years,3
,,93 years,1
,,94 years,0
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,1
,,99+ years,0
,Vesterbro - Syd,0 years,93
,,1 years,58
,,2 years,71
,,3 years,36
,,4 years,41
,,5 years,36
,,6 years,34
,,7 years,30
,,8 years,19
,,9 years,20
,,10 years,26
,,11 years,21
,,12 years,8
,,13 years,19
,,14 years,15
,,15 years,20
,,16 years,29
,,17 years,25
,,18 years,32
,,19 years,37
,,20 years,24
,,21 years,57
,,22 years,71
,,23 years,97
,,24 years,96
,,25 years,109
,,26 years,115
,,27 years,147
,,28 years,143
,,29 years,167
,,30 years,156
,,31 years,136
,,32 years,145
,,33 years,141
,,34 years,147
,,35 years,139
,,36 years,129
,,37 years,124
,,38 years,105
,,39 years,83
,,40 years,88
,,41 years,62
,,42 years,74
,,43 years,66
,,44 years,62
,,45 years,62
,,46 years,56
,,47 years,62
,,48 years,63
,,49 years,63
,,50 years,69
,,51 years,63
,,52 years,59
,,53 years,68
,,54 years,63
,,55 years,48
,,56 years,51
,,57 years,45
,,58 years,58
,,59 years,62
,,60 years,52
,,61 years,56
,,62 years,55
,,63 years,27
,,64 years,31
,,65 years,35
,,66 years,36
,,67 years,30
,,68 years,15
,,69 years,23
,,70 years,16
,,71 years,19
,,72 years,17
,,73 years,14
,,74 years,14
,,75 years,11
,,76 years,10
,,77 years,8
,,78 years,12
,,79 years,13
,,80 years,5
,,81 years,4
,,82 years,5
,,83 years,0
,,84 years,1
,,85 years,1
,,86 years,2
,,87 years,1
,,88 years,1
,,89 years,0
,,90 years,0
,,91 years,0
,,92 years,0
,,93 years,0
,,94 years,0
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,0
,Kgs. Enghave - Bavnehøj,0 years,61
,,1 years,37
,,2 years,33
,,3 years,35
,,4 years,36
,,5 years,19
,,6 years,17
,,7 years,20
,,8 years,18
,,9 years,14
,,10 years,19
,,11 years,17
,,12 years,10
,,13 years,12
,,14 years,14
,,15 years,17
,,16 years,12
,,17 years,11
,,18 years,17
,,19 years,22
,,20 years,32
,,21 years,71
,,22 years,119
,,23 years,168
,,24 years,158
,,25 years,201
,,26 years,164
,,27 years,169
,,28 years,168
,,29 years,126
,,30 years,124
,,31 years,145
,,32 years,80
,,33 years,97
,,34 years,90
,,35 years,72
,,36 years,69
,,37 years,75
,,38 years,49
,,39 years,50
,,40 years,56
,,41 years,42
,,42 years,38
,,43 years,37
,,44 years,33
,,45 years,33
,,46 years,35
,,47 years,46
,,48 years,40
,,49 years,32
,,50 years,37
,,51 years,33
,,52 years,33
,,53 years,44
,,54 years,33
,,55 years,44
,,56 years,37
,,57 years,35
,,58 years,33
,,59 years,36
,,60 years,36
,,61 years,23
,,62 years,28
,,63 years,34
,,64 years,38
,,65 years,32
,,66 years,28
,,67 years,28
,,68 years,30
,,69 years,29
,,70 years,16
,,71 years,16
,,72 years,24
,,73 years,15
,,74 years,20
,,75 years,21
,,76 years,27
,,77 years,26
,,78 years,17
,,79 years,8
,,80 years,15
,,81 years,16
,,82 years,14
,,83 years,13
,,84 years,5
,,85 years,10
,,86 years,5
,,87 years,5
,,88 years,2
,,89 years,0
,,90 years,5
,,91 years,0
,,92 years,3
,,93 years,0
,,94 years,2
,,95 years,2
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,1
,Kgs. Enghave - Gl. Sydhavn,0 years,133
,,1 years,132
,,2 years,99
,,3 years,85
,,4 years,102
,,5 years,94
,,6 years,101
,,7 years,94
,,8 years,97
,,9 years,100
,,10 years,104
,,11 years,99
,,12 years,102
,,13 years,116
,,14 years,96
,,15 years,83
,,16 years,96
,,17 years,93
,,18 years,120
,,19 years,115
,,20 years,131
,,21 years,241
,,22 years,331
,,23 years,387
,,24 years,398
,,25 years,394
,,26 years,348
,,27 years,411
,,28 years,352
,,29 years,375
,,30 years,362
,,31 years,336
,,32 years,360
,,33 years,303
,,34 years,316
,,35 years,283
,,36 years,257
,,37 years,251
,,38 years,231
,,39 years,203
,,40 years,199
,,41 years,187
,,42 years,172
,,43 years,165
,,44 years,155
,,45 years,180
,,46 years,185
,,47 years,162
,,48 years,160
,,49 years,173
,,50 years,164
,,51 years,185
,,52 years,171
,,53 years,166
,,54 years,148
,,55 years,143
,,56 years,143
,,57 years,140
,,58 years,149
,,59 years,158
,,60 years,169
,,61 years,133
,,62 years,125
,,63 years,148
,,64 years,135
,,65 years,116
,,66 years,130
,,67 years,109
,,68 years,152
,,69 years,108
,,70 years,110
,,71 years,98
,,72 years,112
,,73 years,84
,,74 years,102
,,75 years,67
,,76 years,79
,,77 years,91
,,78 years,76
,,79 years,55
,,80 years,55
,,81 years,66
,,82 years,39
,,83 years,46
,,84 years,32
,,85 years,33
,,86 years,19
,,87 years,26
,,88 years,16
,,89 years,15
,,90 years,13
,,91 years,7
,,92 years,7
,,93 years,7
,,94 years,2
,,95 years,7
,,96 years,3
,,97 years,1
,,98 years,1
,,99+ years,4
,Kgs. Enghave - Holmene,0 years,337
,,1 years,255
,,2 years,222
,,3 years,201
,,4 years,195
,,5 years,157
,,6 years,173
,,7 years,127
,,8 years,114
,,9 years,132
,,10 years,134
,,11 years,133
,,12 years,126
,,13 years,113
,,14 years,92
,,15 years,116
,,16 years,113
,,17 years,111
,,18 years,94
,,19 years,110
,,20 years,117
,,21 years,184
,,22 years,268
,,23 years,376
,,24 years,419
,,25 years,439
,,26 years,496
,,27 years,544
,,28 years,580
,,29 years,607
,,30 years,591
,,31 years,589
,,32 years,547
,,33 years,597
,,34 years,488
,,35 years,471
,,36 years,440
,,37 years,403
,,38 years,353
,,39 years,302
,,40 years,305
,,41 years,301
,,42 years,232
,,43 years,219
,,44 years,197
,,45 years,183
,,46 years,210
,,47 years,195
,,48 years,171
,,49 years,160
,,50 years,179
,,51 years,186
,,52 years,190
,,53 years,158
,,54 years,152
,,55 years,138
,,56 years,140
,,57 years,130
,,58 years,141
,,59 years,127
,,60 years,121
,,61 years,88
,,62 years,94
,,63 years,102
,,64 years,83
,,65 years,61
,,66 years,71
,,67 years,65
,,68 years,73
,,69 years,49
,,70 years,45
,,71 years,32
,,72 years,35
,,73 years,43
,,74 years,39
,,75 years,34
,,76 years,31
,,77 years,23
,,78 years,23
,,79 years,22
,,80 years,17
,,81 years,14
,,82 years,11
,,83 years,10
,,84 years,9
,,85 years,5
,,86 years,3
,,87 years,5
,,88 years,4
,,89 years,2
,,90 years,1
,,91 years,1
,,92 years,1
,,93 years,0
,,94 years,1
,,95 years,0
,,96 years,0
,,97 years,0
,,98 years,0
,,99+ years,0
,Valby - Gl. Valby,0 years,177
,,1 years,130
,,2 years,125
,,3 years,115
,,4 years,120
,,5 years,123
,,6 years,94
,,7 years,92
,,8 years,105
,,9 years,96
,,10 years,105
,,11 years,99
,,12 years,82
,,13 years,97
,,14 years,96
,,15 years,113
,,16 years,89
,,17 years,111
,,18 years,88
,,19 years,113
,,20 years,130
,,21 years,175
,,22 years,301
,,23 years,373
,,24 years,361
,,25 years,344
,,26 years,416
,,27 years,397
,,28 years,397
,,29 years,371
,,30 years,353
,,31 years,336
,,32 years,295
,,33 years,266
,,34 years,247
,,35 years,212
,,36 years,185
,,37 years,201
,,38 years,150
,,39 years,133
,,40 years,168
,,41 years,131
,,42 years,132
,,43 years,138
,,44 years,157
,,45 years,134
,,46 years,150
,,47 years,161
,,48 years,149
,,49 years,169
,,50 years,138
,,51 years,146
,,52 years,147
,,53 years,158
,,54 years,130
,,55 years,123
,,56 years,98
,,57 years,134
,,58 years,121
,,59 years,126
,,60 years,118
,,61 years,147
,,62 years,110
,,63 years,104
,,64 years,97
,,65 years,87
,,66 years,70
,,67 years,90
,,68 years,73
,,69 years,78
,,70 years,62
,,71 years,67
,,72 years,74
,,73 years,70
,,74 years,54
,,75 years,52
,,76 years,45
,,77 years,52
,,78 years,51
,,79 years,72
,,80 years,54
,,81 years,54
,,82 years,49
,,83 years,29
,,84 years,27
,,85 years,21
,,86 years,15
,,87 years,17
,,88 years,18
,,89 years,14
,,90 years,11
,,91 years,7
,,92 years,6
,,93 years,5
,,94 years,1
,,95 years,3
,,96 years,1
,,97 years,1
,,98 years,2
,,99+ years,4
,Valby - Syd,0 years,283
,,1 years,236
,,2 years,199
,,3 years,246
,,4 years,203
,,5 years,200
,,6 years,223
,,7 years,179
,,8 years,199
,,9 years,212
,,10 years,207
,,11 years,192
,,12 years,193
,,13 years,177
,,14 years,215
,,15 years,197
,,16 years,224
,,17 years,209
,,18 years,202
,,19 years,212
,,20 years,209
,,21 years,269
,,22 years,449
,,23 years,496
,,24 years,569
,,25 years,604
,,26 years,570
,,27 years,606
,,28 years,584
,,29 years,605
,,30 years,576
,,31 years,528
,,32 years,472
,,33 years,469
,,34 years,420
,,35 years,461
,,36 years,374
,,37 years,362
,,38 years,300
,,39 years,309
,,40 years,305
,,41 years,280
,,42 years,268
,,43 years,256
,,44 years,273
,,45 years,260
,,46 years,266
,,47 years,280
,,48 years,248
,,49 years,251
,,50 years,290
,,51 years,267
,,52 years,246
,,53 years,230
,,54 years,214
,,55 years,179
,,56 years,191
,,57 years,196
,,58 years,198
,,59 years,195
,,60 years,174
,,61 years,165
,,62 years,162
,,63 years,131
,,64 years,155
,,65 years,159
,,66 years,128
,,67 years,119
,,68 years,118
,,69 years,118
,,70 years,104
,,71 years,95
,,72 years,111
,,73 years,87
,,74 years,97
,,75 years,81
,,76 years,80
,,77 years,85
,,78 years,96
,,79 years,86
,,80 years,78
,,81 years,68
,,82 years,68
,,83 years,56
,,84 years,43
,,85 years,40
,,86 years,42
,,87 years,37
,,88 years,31
,,89 years,37
,,90 years,23
,,91 years,20
,,92 years,16
,,93 years,19
,,94 years,18
,,95 years,10
,,96 years,7
,,97 years,5
,,98 years,4
,,99+ years,7
,Valby - Ålholm,0 years,118
,,1 years,95
,,2 years,85
,,3 years,88
,,4 years,105
,,5 years,95
,,6 years,97
,,7 years,105
,,8 years,101
,,9 years,112
,,10 years,107
,,11 years,98
,,12 years,101
,,13 years,110
,,14 years,103
,,15 years,124
,,16 years,101
,,17 years,112
,,18 years,104
,,19 years,122
,,20 years,104
,,21 years,164
,,22 years,173
,,23 years,183
,,24 years,225
,,25 years,203
,,26 years,213
,,27 years,224
,,28 years,211
,,29 years,224
,,30 years,232
,,31 years,207
,,32 years,163
,,33 years,184
,,34 years,175
,,35 years,159
,,36 years,152
,,37 years,137
,,38 years,125
,,39 years,121
,,40 years,127
,,41 years,112
,,42 years,132
,,43 years,127
,,44 years,124
,,45 years,119
,,46 years,145
,,47 years,113
,,48 years,139
,,49 years,142
,,50 years,145
,,51 years,134
,,52 years,129
,,53 years,116
,,54 years,120
,,55 years,127
,,56 years,96
,,57 years,108
,,58 years,110
,,59 years,139
,,60 years,112
,,61 years,104
,,62 years,93
,,63 years,88
,,64 years,86
,,65 years,82
,,66 years,69
,,67 years,75
,,68 years,83
,,69 years,62
,,70 years,60
,,71 years,50
,,72 years,67
,,73 years,58
,,74 years,72
,,75 years,68
,,76 years,36
,,77 years,50
,,78 years,49
,,79 years,53
,,80 years,41
,,81 years,45
,,82 years,41
,,83 years,25
,,84 years,32
,,85 years,17
,,86 years,27
,,87 years,33
,,88 years,13
,,89 years,9
,,90 years,9
,,91 years,2
,,92 years,4
,,93 years,6
,,94 years,3
,,95 years,3
,,96 years,2
,,97 years,1
,,98 years,0
,,99+ years,1
,Valby - Valby Sydvest,0 years,258
,,1 years,232
,,2 years,201
,,3 years,198
,,4 years,183
,,5 years,198
,,6 years,172
,,7 years,147
,,8 years,168
,,9 years,168
,,10 years,155
,,11 years,119
,,12 years,129
,,13 years,134
,,14 years,104
,,15 years,108
,,16 years,115
,,17 years,111
,,18 years,120
,,19 years,118
,,20 years,182
,,21 years,257
,,22 years,429
,,23 years,549
,,24 years,583
,,25 years,542
,,26 years,488
,,27 years,455
,,28 years,463
,,29 years,417
,,30 years,445
,,31 years,415
,,32 years,397
,,33 years,392
,,34 years,360
,,35 years,356
,,36 years,305
,,37 years,280
,,38 years,241
,,39 years,263
,,40 years,209
,,41 years,203
,,42 years,183
,,43 years,181
,,44 years,173
,,45 years,163
,,46 years,142
,,47 years,157
,,48 years,122
,,49 years,165
,,50 years,130
,,51 years,131
,,52 years,125
,,53 years,126
,,54 years,120
,,55 years,103
,,56 years,110
,,57 years,100
,,58 years,110
,,59 years,122
,,60 years,103
,,61 years,116
,,62 years,104
,,63 years,96
,,64 years,85
,,65 years,68
,,66 years,77
,,67 years,69
,,68 years,80
,,69 years,69
,,70 years,71
,,71 years,70
,,72 years,63
,,73 years,50
,,74 years,63
,,75 years,61
,,76 years,49
,,77 years,53
,,78 years,49
,,79 years,37
,,80 years,29
,,81 years,37
,,82 years,30
,,83 years,15
,,84 years,21
,,85 years,15
,,86 years,18
,,87 years,12
,,88 years,10
,,89 years,14
,,90 years,8
,,91 years,9
,,92 years,12
,,93 years,5
,,94 years,5
,,95 years,2
,,96 years,7
,,97 years,6
,,98 years,1
,,99+ years,1
,Valby - Vigerslev,0 years,94
,,1 years,65
,,2 years,96
,,3 years,79
,,4 years,67
,,5 years,80
,,6 years,77
,,7 years,66
,,8 years,79
,,9 years,61
,,10 years,61
,,11 years,66
,,12 years,63
,,13 years,73
,,14 years,63
,,15 years,56
,,16 years,79
,,17 years,66
,,18 years,59
,,19 years,63
,,20 years,80
,,21 years,83
,,22 years,140
,,23 years,182
,,24 years,171
,,25 years,171
,,26 years,185
,,27 years,169
,,28 years,160
,,29 years,144
,,30 years,165
,,31 years,147
,,32 years,159
,,33 years,141
,,34 years,124
,,35 years,133
,,36 years,129
,,37 years,119
,,38 years,93
,,39 years,107
,,40 years,109
,,41 years,97
,,42 years,88
,,43 years,66
,,44 years,103
,,45 years,89
,,46 years,105
,,47 years,90
,,48 years,92
,,49 years,86
,,50 years,86
,,51 years,94
,,52 years,85
,,53 years,95
,,54 years,77
,,55 years,63
,,56 years,65
,,57 years,64
,,58 years,66
,,59 years,81
,,60 years,87
,,61 years,81
,,62 years,68
,,63 years,85
,,64 years,63
,,65 years,52
,,66 years,48
,,67 years,59
,,68 years,52
,,69 years,51
,,70 years,38
,,71 years,37
,,72 years,56
,,73 years,38
,,74 years,33
,,75 years,38
,,76 years,33
,,77 years,43
,,78 years,39
,,79 years,27
,,80 years,31
,,81 years,23
,,82 years,30
,,83 years,17
,,84 years,15
,,85 years,13
,,86 years,7
,,87 years,9
,,88 years,14
,,89 years,5
,,90 years,4
,,91 years,3
,,92 years,3
,,93 years,0
,,94 years,0
,,95 years,1
,,96 years,0
,,97 years,3
,,98 years,0
,,99+ years,2
,Vanløse - Jyllingevej Kvarter,0 years,118
,,1 years,123
,,2 years,129
,,3 years,144
,,4 years,150
,,5 years,141
,,6 years,139
,,7 years,127
,,8 years,120
,,9 years,136
,,10 years,165
,,11 years,144
,,12 years,150
,,13 years,173
,,14 years,137
,,15 years,179
,,16 years,169
,,17 years,157
,,18 years,161
,,19 years,190
,,20 years,160
,,21 years,166
,,22 years,165
,,23 years,150
,,24 years,155
,,25 years,173
,,26 years,136
,,27 years,156
,,28 years,163
,,29 years,124
,,30 years,168
,,31 years,172
,,32 years,145
,,33 years,162
,,34 years,171
,,35 years,173
,,36 years,150
,,37 years,158
,,38 years,150
,,39 years,169
,,40 years,160
,,41 years,168
,,42 years,152
,,43 years,164
,,44 years,178
,,45 years,183
,,46 years,194
,,47 years,187
,,48 years,165
,,49 years,179
,,50 years,194
,,51 years,186
,,52 years,160
,,53 years,195
,,54 years,152
,,55 years,133
,,56 years,137
,,57 years,130
,,58 years,127
,,59 years,132
,,60 years,151
,,61 years,136
,,62 years,146
,,63 years,105
,,64 years,124
,,65 years,106
,,66 years,93
,,67 years,105
,,68 years,110
,,69 years,105
,,70 years,115
,,71 years,110
,,72 years,78
,,73 years,77
,,74 years,74
,,75 years,88
,,76 years,76
,,77 years,74
,,78 years,88
,,79 years,73
,,80 years,53
,,81 years,42
,,82 years,44
,,83 years,41
,,84 years,33
,,85 years,29
,,86 years,27
,,87 years,28
,,88 years,17
,,89 years,17
,,90 years,10
,,91 years,10
,,92 years,7
,,93 years,5
,,94 years,3
,,95 years,1
,,96 years,5
,,97 years,1
,,98 years,0
,,99+ years,4
,Vanløse - Jernbane Allé Kvarter,0 years,159
,,1 years,130
,,2 years,138
,,3 years,98
,,4 years,108
,,5 years,89
,,6 years,111
,,7 years,98
,,8 years,80
,,9 years,86
,,10 years,107
,,11 years,100
,,12 years,104
,,13 years,109
,,14 years,98
,,15 years,118
,,16 years,129
,,17 years,123
,,18 years,108
,,19 years,115
,,20 years,140
,,21 years,194
,,22 years,260
,,23 years,344
,,24 years,360
,,25 years,374
,,26 years,405
,,27 years,438
,,28 years,428
,,29 years,395
,,30 years,387
,,31 years,352
,,32 years,329
,,33 years,287
,,34 years,284
,,35 years,268
,,36 years,227
,,37 years,225
,,38 years,171
,,39 years,168
,,40 years,180
,,41 years,152
,,42 years,149
,,43 years,152
,,44 years,137
,,45 years,150
,,46 years,176
,,47 years,140
,,48 years,159
,,49 years,172
,,50 years,196
,,51 years,159
,,52 years,144
,,53 years,161
,,54 years,162
,,55 years,157
,,56 years,148
,,57 years,143
,,58 years,148
,,59 years,172
,,60 years,142
,,61 years,140
,,62 years,160
,,63 years,156
,,64 years,130
,,65 years,117
,,66 years,103
,,67 years,118
,,68 years,118
,,69 years,112
,,70 years,106
,,71 years,102
,,72 years,95
,,73 years,84
,,74 years,85
,,75 years,95
,,76 years,77
,,77 years,106
,,78 years,92
,,79 years,90
,,80 years,69
,,81 years,54
,,82 years,54
,,83 years,49
,,84 years,42
,,85 years,36
,,86 years,32
,,87 years,31
,,88 years,35
,,89 years,14
,,90 years,16
,,91 years,9
,,92 years,19
,,93 years,9
,,94 years,13
,,95 years,3
,,96 years,3
,,97 years,2
,,98 years,2
,,99+ years,1
,Vanløse - Sallingvej Kvarter,0 years,101
,,1 years,100
,,2 years,92
,,3 years,85
,,4 years,100
,,5 years,96
,,6 years,83
,,7 years,80
,,8 years,74
,,9 years,79
,,10 years,85
,,11 years,80
,,12 years,76
,,13 years,78
,,14 years,108
,,15 years,87
,,16 years,112
,,17 years,88
,,18 years,100
,,19 years,91
,,20 years,118
,,21 years,115
,,22 years,170
,,23 years,166
,,24 years,223
,,25 years,198
,,26 years,250
,,27 years,237
,,28 years,277
,,29 years,251
,,30 years,260
,,31 years,242
,,32 years,189
,,33 years,181
,,34 years,163
,,35 years,163
,,36 years,154
,,37 years,154
,,38 years,128
,,39 years,121
,,40 years,134
,,41 years,114
,,42 years,116
,,43 years,98
,,44 years,81
,,45 years,122
,,46 years,104
,,47 years,127
,,48 years,109
,,49 years,117
,,50 years,127
,,51 years,114
,,52 years,143
,,53 years,123
,,54 years,121
,,55 years,100
,,56 years,99
,,57 years,111
,,58 years,103
,,59 years,105
,,60 years,105
,,61 years,105
,,62 years,97
,,63 years,92
,,64 years,79
,,65 years,84
,,66 years,63
,,67 years,79
,,68 years,68
,,69 years,79
,,70 years,67
,,71 years,59
,,72 years,55
,,73 years,45
,,74 years,60
,,75 years,57
,,76 years,64
,,77 years,52
,,78 years,61
,,79 years,43
,,80 years,44
,,81 years,34
,,82 years,28
,,83 years,26
,,84 years,24
,,85 years,28
,,86 years,24
,,87 years,20
,,88 years,15
,,89 years,12
,,90 years,12
,,91 years,9
,,92 years,6
,,93 years,8
,,94 years,2
,,95 years,5
,,96 years,5
,,97 years,1
,,98 years,0
,,99+ years,3
,Vanløse - Grøndals Park Kvarter,0 years,60
,,1 years,65
,,2 years,60
,,3 years,56
,,4 years,72
,,5 years,60
,,6 years,61
,,7 years,46
,,8 years,65
,,9 years,60
,,10 years,61
,,11 years,69
,,12 years,45
,,13 years,54
,,14 years,64
,,15 years,60
,,16 years,38
,,17 years,61
,,18 years,51
,,19 years,52
,,20 years,62
,,21 years,50
,,22 years,75
,,23 years,89
,,24 years,83
,,25 years,111
,,26 years,111
,,27 years,115
,,28 years,119
,,29 years,116
,,30 years,97
,,31 years,117
,,32 years,100
,,33 years,95
,,34 years,92
,,35 years,99
,,36 years,90
,,37 years,72
,,38 years,78
,,39 years,67
,,40 years,73
,,41 years,74
,,42 years,65
,,43 years,90
,,44 years,80
,,45 years,68
,,46 years,57
,,47 years,45
,,48 years,62
,,49 years,62
,,50 years,65
,,51 years,68
,,52 years,63
,,53 years,64
,,54 years,66
,,55 years,60
,,56 years,53
,,57 years,59
,,58 years,63
,,59 years,49
,,60 years,56
,,61 years,52
,,62 years,55
,,63 years,65
,,64 years,58
,,65 years,59
,,66 years,40
,,67 years,44
,,68 years,51
,,69 years,29
,,70 years,38
,,71 years,44
,,72 years,37
,,73 years,35
,,74 years,39
,,75 years,40
,,76 years,34
,,77 years,35
,,78 years,37
,,79 years,31
,,80 years,26
,,81 years,23
,,82 years,21
,,83 years,19
,,84 years,22
,,85 years,9
,,86 years,14
,,87 years,1
,,88 years,6
,,89 years,12
,,90 years,5
,,91 years,4
,,92 years,0
,,93 years,2
,,94 years,0
,,95 years,0
,,96 years,1
,,97 years,1
,,98 years,1
,,99+ years,3
,Brønshøj-Husum - Husum,0 years,187
,,1 years,160
,,2 years,200
,,3 years,151
,,4 years,186
,,5 years,208
,,6 years,198
,,7 years,177
,,8 years,214
,,9 years,186
,,10 years,187
,,11 years,187
,,12 years,167
,,13 years,183
,,14 years,206
,,15 years,210
,,16 years,178
,,17 years,212
,,18 years,200
,,19 years,198
,,20 years,188
,,21 years,193
,,22 years,210
,,23 years,241
,,24 years,190
,,25 years,216
,,26 years,199
,,27 years,208
,,28 years,237
,,29 years,227
,,30 years,212
,,31 years,213
,,32 years,250
,,33 years,270
,,34 years,225
,,35 years,245
,,36 years,267
,,37 years,271
,,38 years,239
,,39 years,251
,,40 years,231
,,41 years,248
,,42 years,223
,,43 years,224
,,44 years,198
,,45 years,234
,,46 years,240
,,47 years,226
,,48 years,239
,,49 years,232
,,50 years,213
,,51 years,238
,,52 years,215
,,53 years,211
,,54 years,197
,,55 years,193
,,56 years,171
,,57 years,200
,,58 years,191
,,59 years,181
,,60 years,205
,,61 years,234
,,62 years,203
,,63 years,175
,,64 years,153
,,65 years,165
,,66 years,180
,,67 years,115
,,68 years,141
,,69 years,124
,,70 years,119
,,71 years,137
,,72 years,122
,,73 years,131
,,74 years,97
,,75 years,111
,,76 years,83
,,77 years,92
,,78 years,104
,,79 years,89
,,80 years,74
,,81 years,73
,,82 years,63
,,83 years,59
,,84 years,40
,,85 years,39
,,86 years,40
,,87 years,26
,,88 years,27
,,89 years,25
,,90 years,24
,,91 years,9
,,92 years,16
,,93 years,12
,,94 years,5
,,95 years,1
,,96 years,4
,,97 years,5
,,98 years,2
,,99+ years,3
,Brønshøj-Husum - Husum Nord,0 years,91
,,1 years,106
,,2 years,105
,,3 years,109
,,4 years,120
,,5 years,112
,,6 years,111
,,7 years,113
,,8 years,117
,,9 years,108
,,10 years,111
,,11 years,99
,,12 years,86
,,13 years,94
,,14 years,99
,,15 years,91
,,16 years,94
,,17 years,90
,,18 years,90
,,19 years,102
,,20 years,109
,,21 years,137
,,22 years,155
,,23 years,193
,,24 years,167
,,25 years,185
,,26 years,159
,,27 years,164
,,28 years,176
,,29 years,141
,,30 years,132
,,31 years,161
,,32 years,151
,,33 years,161
,,34 years,163
,,35 years,150
,,36 years,153
,,37 years,145
,,38 years,133
,,39 years,127
,,40 years,141
,,41 years,109
,,42 years,145
,,43 years,126
,,44 years,114
,,45 years,116
,,46 years,98
,,47 years,94
,,48 years,113
,,49 years,102
,,50 years,107
,,51 years,90
,,52 years,106
,,53 years,96
,,54 years,104
,,55 years,90
,,56 years,94
,,57 years,89
,,58 years,112
,,59 years,125
,,60 years,103
,,61 years,100
,,62 years,104
,,63 years,96
,,64 years,76
,,65 years,65
,,66 years,88
,,67 years,65
,,68 years,69
,,69 years,62
,,70 years,54
,,71 years,59
,,72 years,53
,,73 years,66
,,74 years,41
,,75 years,51
,,76 years,47
,,77 years,59
,,78 years,59
,,79 years,51
,,80 years,43
,,81 years,31
